DateTime,AirportDistance,AltAGL,AltMSL Lag Diff,amp1,amp2,AOASimple,CAS,Coordination Index,E1 CHT Divergence,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Divergence,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,IAS,LatAc,LOC-I Index,NAV1,NAV2,NormAc,OAT,Pitch,Roll,RunwayDistance,Stall Index,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpd Calculated,VSpdG,WptBrg,WptDst
66,573.1795699,0,-0.2,1.1,0.2,3.491324554,20.667,2.248326168,41.51,275.5,309.73,293.75,317.01,88,1071.88,1098.33,1054.9,1142.9,2.03,59.61,155.07,1048,17.84,21.19,0,1852,-0.004,37.5,16,0,0.02,0.005233091,116.2,114.3,-0.01,23.5,2.67,-0.05,500,0.23275497,0,39.03,266.8,27.9,27.9,14,-15.75,-30,0,-77.2,23.3
67,573.1795699,0,0.5,1.1,0.2,2.66,20.667,2.669822907,41.53,275.65,309.88,293.86,317.18,87.39,1071.44,1098.1,1055.67,1143.06,2.01,59.56,155.07,1045.2,17.84,21.19,0,1852,-0.004,37.4,15.5,0,0.01,0.004734486,116.2,114.3,0,23.5,2.66,-0.08,500,0.177333333,0,39.03,266.8,27.9,27.9,14,-15.99,0,0,-77.2,23.3
68,573.1795699,0,0.1,1.2,0.2,2.61,20.667,1.826829238,41.63,275.75,310.01,293.98,317.38,85.92,1070.79,1097.51,1057.11,1143.03,2.07,59.5,155.07,1045.9,17.84,21.22,0,1852,-0.004,37.5,16,0,0.01,0.003178683,116.2,114.3,-0.02,23.5,2.61,-0.02,500,0.174,0,39.06,266.8,27.9,27.9,14,-16,0,0,-77.2,23.3
69,573.1795699,0,0.1,1.2,0.2,2.66,20.667,2.529324023,41.66,275.88,310.17,294.14,317.54,86.28,1070.81,1096.61,1057.4,1143.68,2.06,59.51,155.07,1047.3,17.89,21.22,0,1852,-0.004,37.4,16,0,0,0.004485335,116.2,114.3,-0.01,23.5,2.66,-0.07,500,0.177333333,0,39.11,266.8,27.9,27.9,14,-11.2,0,0,-77.2,23.3
70,573.1795699,0,0.5,1.2,0.2,2.66,20.667,2.107827207,41.68,276.01,310.3,294.25,317.69,86.52,1070.9,1096.25,1057.92,1144.44,2.06,59.65,155.08,1046.2,17.89,21.22,0,1852,-0.004,37.5,16,0,0.01,0.00373788,116.2,114.3,0.02,23.5,2.66,-0.04,500,0.177333333,0,39.11,266.8,27.9,27.9,14,-0.5,0,0,-77.2,23.3
71,573.1795699,0,1.2,1,0.2,2.66,20.667,2.669822907,41.68,276.27,310.55,294.51,317.95,87.71,1070.84,1097.33,1057.15,1144.86,1.97,59.68,155.08,1050.4,17.84,21.22,0,1852,-0.004,37.4,16.5,0,0.01,0.004734486,116.2,114.3,-0.01,23.5,2.66,-0.08,500,0.177333333,0,39.06,266.8,27.9,27.9,14,-0.01,0,0,-77.2,23.3
72,573.1795699,0,0.6,1.1,0.2,2.65,20.667,0.421496995,41.75,276.27,310.6,294.51,318.02,88.15,1070.27,1097.38,1056.4,1144.55,1.97,59.58,155.08,1047.3,17.89,21.22,0,1852,-0.004,37.4,16,0,0,7.45E-04,116.2,114.3,0,23.5,2.65,-0.03,500,0.176666667,0,39.11,266.8,27.9,27.9,14,0,0,0,-77.2,23.3
73,573.1795699,0,-0.5,1.2,0.2,2.64,20.667,0.421496995,41.78,276.5,310.84,294.73,318.28,88.53,1070.92,1097.41,1056.17,1144.7,1.96,59.63,155.08,1050.3,17.89,21.22,0,1852,-0.004,37.4,15.5,0,-0.01,7.42E-04,116.2,114.3,-0.02,23.5,2.64,-0.03,500,0.176,0,39.11,266.8,27.9,27.9,14,1.93,0,0,-77.2,23.3
74,573.1795699,0,0.1,1.1,0.2,3.491324554,20.667,0.702494935,41.82,276.5,310.88,294.77,318.32,90.87,1070.54,1097.62,1054.69,1145.56,1.97,59.52,155.09,1049.2,17.89,21.22,0,1852,-0.004,37.4,16,0,0,0.001635092,116.2,114.3,0.03,23.5,2.67,-0.05,500,0.23275497,0,39.11,266.8,27.9,27.9,14,0.16,-30,0,-77.2,23.3
75,573.1795699,0,0.1,1.1,0.2,2.64,20.667,0.983492789,41.88,276.59,311.01,294.89,318.47,93.39,1069.93,1099.51,1053.39,1146.78,2.03,59.55,155.09,1048.5,17.89,21.22,0,1852,-0.004,37.4,16,0,0.01,0.001730947,116.2,114.3,-0.03,23.5,2.64,-0.07,500,0.176,0,39.11,266.8,27.9,27.9,14,-12.06,0,0,-77.2,23.3
76,573.1795699,0,2.8,1.1,0.2,1.838675446,20.667,0.561995973,41.91,276.72,311.14,295.01,318.63,95.7,1070.23,1100.44,1052.55,1148.25,2.01,59.62,155.1,1050.8,17.92,21.27,0,1852,-0.004,37.4,14,0,0,6.89E-04,116.2,114.3,0,23.8,2.66,-0.04,500,0.122578363,0,39.19,266.8,27.9,27.9,14,-2.79,30,0,-77.2,23.3
77,572.2457028,5,6.4,1.2,0.2,2.64,20.667,0.702494935,41.94,276.83,311.27,295.11,318.77,96.57,1070.06,1100.94,1051.29,1147.86,2.04,59.66,155.11,1048.4,17.92,21.27,0,1852,-0.003,37.4,11,0,0.01,0.001236391,116.2,114.3,0,23.8,2.64,-0.05,500,0.176,0,39.19,266.8,27.9,27.9,14,-0.08,0,0,-77.2,23.3
78,572.2457028,4,6.3,1.1,0.2,2.65,20.667,0,41.96,277.07,311.53,295.33,319.03,94.48,1071.05,1101.61,1053.09,1147.57,2.06,59.64,155.11,1049.4,17.92,21.27,0,1852,-0.003,37.4,10,0,0,0,116.2,114.3,-0.01,23.8,2.65,0,500,0.176666667,0,39.19,266.8,27.9,27.9,13,4.3,0,0,-77.2,23.3
79,572.2457028,4,6.2,1.2,0.2,2.66,20.667,3.373098571,42.01,277.08,311.56,295.33,319.09,92.26,1071.81,1102.38,1054.93,1147.19,2.14,59.64,155.11,1053.2,17.92,21.22,0,1852,-0.003,37.3,10,0,0,0.005981628,116.2,114.3,0.01,23.8,2.66,-0.13,500,0.177333333,0,39.14,266.8,27.9,27.9,13,15.2,0,0,-77.2,23.3
80,574.0633117,1,5.5,1.1,0.2,2.65,20.667,1.827611079,42.03,277.18,311.68,295.45,319.21,91.36,1072.7,1102.41,1055.05,1146.41,2.03,59.57,155.12,1052.2,17.92,21.22,0,1852,-0.003,37.4,10,0,0.01,0.00322878,116.2,114.3,-0.02,23.8,2.65,-0.02,500,0.176666667,0,39.14,266.8,27.9,27.9,13,0.95,0,0,-77.2,23.3
81,573.1795699,0,0,1.1,0.2,2.65,20.667,1.123991673,42.1,277.25,311.82,295.55,319.35,89.94,1073.65,1101.67,1056.48,1146.42,2.05,59.53,155.13,1049,17.92,21.22,0,1852,-0.004,37.4,16,0,-0.01,0.001985719,116.2,114.3,0,23.8,2.65,-0.08,500,0.176666667,0,39.14,266.8,27.9,27.9,14,-2.78,0,0,-77.2,23.3
82,573.1795699,0,0,1.1,0.2,2.67,20.667,0.983492789,42.15,277.37,311.95,295.67,319.52,90.27,1074.17,1101.52,1055.93,1146.2,2.01,59.61,155.13,1052.6,17.92,21.22,0,1852,-0.004,37.4,16,0,0,0.001750617,116.2,114.3,-0.01,23.8,2.67,-0.07,500,0.178,0,39.14,266.8,27.9,27.9,14,3.85,0,0,-77.2,23.3
83,573.1795699,0,1,1.1,0.2,2.66,20.667,1.404989335,42.15,277.5,312.08,295.76,319.65,90.4,1075.34,1102.18,1054.8,1145.2,1.95,59.65,155.14,1054.1,17.92,21.22,0,1852,-0.004,37.4,16.5,0,0,0.002491514,116.2,114.3,0,23.8,2.66,-0.1,500,0.177333333,0,39.14,266.8,27.9,27.9,14,0.21,0,-3.9,-77.2,23.3
84,573.1795699,0,0.4,1.1,0.2,2.67,20.667,0.561995973,42.2,277.61,312.22,295.89,319.81,90.41,1074.7,1102.1,1055.04,1145.45,2.02,59.7,155.14,1052.4,17.92,21.22,0,1852,-0.004,37.4,16,0,0.01,0.001000353,116.2,114.3,0.01,23.8,2.67,-0.04,500,0.178,0,39.14,266.8,27.9,27.9,14,0.01,0,0,-77.2,23.3
85,573.1795699,0,-0.6,1.1,0.2,1.848675446,20.667,1.545488103,42.26,277.71,312.34,295.99,319.97,90.48,1073.04,1101.85,1055.38,1145.86,2.05,59.57,155.15,1051.4,17.92,21.27,0,1852,-0.004,37.4,15.5,0,0,0.001904737,116.2,114.3,0,23.8,2.67,-0.11,500,0.12324503,0,39.19,266.8,27.9,27.9,14,8.79,30,0,-77.2,23.3
86,573.1795699,0,-2.7,1.2,0.2,1.838675446,20.667,1.404989335,42.3,277.79,312.46,296.11,320.09,91.3,1073.13,1101.2,1055.56,1146.86,2.12,59.63,155.15,1048.8,17.92,21.27,0,1852,-0.004,37.4,16,0,0.01,0.001722213,116.2,114.3,0.01,23.8,2.66,-0.1,500,0.122578363,0,39.19,266.8,27.9,27.9,14,15.68,30,0,-77.2,23.3
87,573.1795699,0,-7.1,1.1,0.2,3.501324554,20.667,3.2325999,42.33,277.91,312.59,296.25,320.24,91.52,1073.56,1101.24,1056.01,1147.53,2.03,59.61,155.15,1052.2,17.92,21.27,0,1852,-0.004,37.3,16,0,0,0.007545588,116.2,114.3,0,23.8,2.68,-0.12,500,0.233421637,0,39.19,266.8,27.9,27.9,14,15.99,-30,0,-77.2,23.3
88,573.1795699,0,-6.6,1.1,0.2,3.491324554,20.667,1.685986825,42.32,278.02,312.7,296.37,320.34,93.92,1072.64,1101.27,1054.82,1148.74,2.05,59.54,155.16,1051.2,17.94,21.27,0,1852,-0.004,37.3,16,0,0,0.003924218,116.2,114.3,0,23.8,2.67,-0.12,500,0.23275497,0,39.21,266.8,27.9,27.9,14,-7.46,-30,0,-77.2,23.3
89,573.1795699,0,-6.6,1.1,0.2,2.68,20.667,2.811103598,42.41,278.09,312.82,296.47,320.5,94.73,1072.11,1099.58,1054.55,1149.28,2.01,59.55,155.16,1050.9,17.94,21.27,0,1852,-0.004,37.4,16.5,0,0.01,0.005022505,116.2,114.3,-0.01,23.8,2.68,-0.09,500,0.178666667,0,39.21,266.8,27.9,27.9,14,-15.84,0,0,-77.2,23.3
90,573.1795699,0,-6.1,1.1,0.2,2.66,20.667,1.123991673,42.46,278.19,312.91,296.59,320.65,94.31,1071.99,1098.32,1055.3,1149.61,2.04,59.62,155.16,1053.1,17.94,21.27,0,1852,-0.004,37.4,16,0,0.01,0.001993212,116.2,114.3,0,23.8,2.66,-0.08,500,0.177333333,0,39.21,266.8,27.9,27.9,14,-17.84,0,0,-77.2,23.3
91,573.1795699,0,-0.5,1.1,0.2,2.69,20.667,3.092101179,42.46,278.32,313.05,296.68,320.78,92.58,1072.54,1098.84,1056.45,1149.03,2.08,59.58,155.17,1048.8,17.92,21.27,0,1852,-0.004,37.3,15.5,0,-0.01,0.005545168,116.2,114.3,0.02,23.8,2.69,-0.11,500,0.179333333,0,39.19,266.8,27.9,27.9,14,-7.7,0,0,-77.2,23.3
92,573.1795699,0,-0.8,1.1,0.2,1.858675446,20.667,1.545488103,42.45,278.44,313.17,296.8,320.89,89.75,1073.09,1098.37,1058.95,1148.7,2.12,59.57,155.17,1046.7,17.92,21.27,0,1852,-0.004,37.3,16,0,0,0.001915041,116.2,114.3,0,23.8,2.68,-0.11,500,0.123911696,0,39.19,266.8,27.9,27.9,14,-0.36,30,0,-77.2,23.3
93,573.1795699,0,-0.8,1.1,0.2,2.68,20.667,3.2325999,42.51,278.52,313.31,296.9,321.03,88.46,1072.44,1098.14,1060.18,1148.64,2.04,59.62,155.18,1050.5,17.92,21.27,0,1852,-0.004,37.4,16,0,0.01,0.005775578,116.2,114.3,-0.01,23.8,2.68,-0.12,500,0.178666667,0,39.19,266.8,27.9,27.9,14,14.13,0,0,-77.2,23.3
94,573.1795699,0,-0.8,1,0.2,3.511324554,20.667,3.513597185,42.59,278.6,313.44,297.01,321.19,88.85,1071.25,1097.93,1059.17,1148.02,2.2,59.45,155.18,1047.8,17.89,21.27,0,1852,-0.004,37.3,16,0,0.01,0.00822492,116.2,114.3,0.02,23.8,2.69,-0.14,500,0.234088304,0,39.16,266.8,27.9,27.9,14,2.89,-30,0,-77.2,23.3
95,573.1795699,0,0.2,1.1,0.2,2.69,20.667,1.685986825,42.61,278.72,313.56,297.11,321.33,92.1,1070.93,1097.81,1056.93,1149.03,2.15,59.49,155.18,1046.4,17.84,21.27,0,1852,-0.004,37.3,16,0,0.01,0.003023536,116.2,114.3,0.01,23.8,2.69,-0.12,500,0.179333333,0,39.11,266.8,27.9,27.9,14,0.1,0,0,-77.2,23.3
96,573.1795699,0,-0.4,1.1,0.2,2.67,20.667,1.685986825,42.61,278.83,313.64,297.19,321.44,91.01,1071.58,1097.98,1057,1148.01,2.11,59.54,155.19,1046.4,17.89,21.27,0,1852,-0.004,37.3,16,0,-0.01,0.003001057,116.2,114.3,0,23.8,2.67,-0.12,500,0.178,0,39.16,266.8,27.9,27.9,14,0,0,0,-77.2,23.3
97,573.1795699,0,-0.6,1.1,0.2,1.848675446,20.667,1.264490523,42.66,278.88,313.74,297.3,321.54,89.83,1072.04,1098.71,1057.48,1147.31,2.02,59.63,155.19,1048,17.89,21.27,0,1852,-0.004,37.3,15.5,0,0,0.001558422,116.2,114.3,-0.03,23.8,2.67,-0.09,500,0.12324503,0,39.16,266.8,27.9,27.9,14,0,30,0,-77.2,23.3
98,573.1795699,0,0,1.1,0.2,1.858675446,20.667,1.264490523,42.66,279.02,313.9,297.36,321.68,89.28,1070.36,1099.01,1056.79,1146.07,2.07,59.63,155.2,1049.5,17.84,21.22,0,1852,-0.004,37.3,15.5,0,0.01,0.001566852,116.2,114.3,0.02,23.5,2.68,-0.09,500,0.123911696,0,39.06,266.8,27.9,27.9,14,14.42,30,0,-77.2,23.3
99,573.1795699,0,0.1,1,0.2,2.67,20.667,1.545488103,42.68,279.12,314.01,297.49,321.8,88.01,1069.14,1099.24,1056.54,1144.55,2.09,59.57,155.2,1049,17.89,21.22,0,1852,-0.004,37.3,16,0,0.01,0.002750969,116.2,114.3,-0.01,23.5,2.67,-0.11,500,0.178,0,39.11,266.8,27.9,27.9,14,9.9,0,0,-77.2,23.3
100,573.1795699,0,0.4,1.1,0.2,2.65,20.667,1.264490523,42.71,279.23,314.14,297.6,321.94,88.55,1068.32,1100.77,1055.95,1144.5,2.01,59.51,155.2,1051.6,17.84,21.22,0,1852,-0.004,37.3,16.5,0,0.02,0.002233933,116.2,114.3,-0.02,23.5,2.65,-0.09,500,0.176666667,0,39.06,266.8,27.9,27.9,14,7,0,0,-77.2,23.3
101,573.1795699,0,0.3,1,0.2,3.491324554,20.667,1.404989335,42.79,279.28,314.25,297.7,322.07,89.46,1068.53,1099.94,1055.28,1144.74,2.05,59.48,155.2,1052.1,17.84,21.22,0,1852,-0.004,37.3,16.5,0,0.01,0.003270183,116.2,114.3,0.01,23.5,2.67,-0.1,500,0.23275497,0,39.06,266.8,27.9,27.9,14,0.4,-30,0,-77.2,23.3
102,573.1795699,0,0.4,1,0.2,3.451324554,20.667,1.264490523,42.77,279.4,314.37,297.77,322.17,87.5,1069.3,1099.12,1057.08,1144.58,2.14,59.56,155.2,1048.1,17.89,21.19,0,1852,-0.004,37.3,16,0,0,0.002909445,116.2,114.3,-0.02,23.5,2.63,-0.09,500,0.230088304,0,39.08,266.8,27.9,27.9,14,-12.01,-30,0,-77.2,23.3
103,573.1795699,0,0.4,1,0.2,1.848675446,20.667,1.123991673,42.78,279.51,314.46,297.9,322.29,86.28,1069.72,1098.46,1057.48,1143.76,2.04,59.67,155.2,1050.4,17.84,21.19,0,1852,-0.004,37.3,16,0,0,0.001385264,116.2,114.3,0.01,23.5,2.67,-0.08,500,0.12324503,0,39.03,266.8,27.9,27.9,14,-5.9,30,0,-77.2,23.3
104,573.1795699,0,0,1,0.2,1.818675446,20.667,1.264490523,42.83,279.6,314.59,298.01,322.43,86.31,1070.87,1097.61,1057.24,1143.55,2.03,59.63,155.21,1051.1,17.89,21.19,0,1852,-0.004,37.3,16,0,0,0.001533132,116.2,114.3,0,23.5,2.64,-0.09,500,0.12124503,0,39.08,266.8,27.9,27.9,14,-0.25,30,0,-77.2,23.3
105,573.1795699,0,0,1,0.2,2.66,20.667,0.983492789,42.88,279.68,314.69,298.08,322.56,86.38,1071.9,1097.18,1056.41,1142.79,2.09,59.64,155.2,1048.9,17.89,21.19,0,1852,-0.004,37.3,16,0,0,0.001744061,116.2,114.3,-0.01,23.5,2.66,-0.07,500,0.177333333,0,39.08,266.8,27.9,27.9,14,13.46,0,0,-77.2,23.3
106,573.1795699,0,0.1,1,0.2,3.471324554,20.667,1.404989335,42.85,279.79,314.82,298.18,322.64,84.77,1071.9,1097,1056.82,1141.59,2.08,59.56,155.21,1047.7,17.89,21.19,0,1852,-0.004,37.3,16.5,0,0,0.003251449,116.2,114.3,-0.01,23.5,2.65,-0.1,500,0.231421637,0,39.08,266.8,27.9,27.9,14,11.12,-30,0,-77.2,23.3
107,573.1795699,0,0.2,1.1,0.2,3.501324554,20.667,1.264490523,42.94,279.83,314.91,298.3,322.77,83.58,1072.85,1096.75,1058,1141.58,2.03,59.48,155.21,1049.6,17.89,21.19,0,1852,-0.004,37.3,16.5,0,0,0.002951594,116.2,114.3,0,23.5,2.68,-0.09,500,0.233421637,0,39.08,266.8,27.9,27.9,14,-8.8,-30,0,-77.2,23.3
108,573.1795699,0,-0.5,1,0.2,2.68,20.667,1.404989335,42.94,279.94,315.02,298.4,322.88,84.5,1073.86,1096.24,1057.65,1142.15,2.17,59.52,155.21,1047.3,17.89,21.14,0,1852,-0.004,37.3,16,0,0,0.002510248,116.2,114.3,0,23.5,2.68,-0.1,500,0.178666667,0,39.03,266.8,27.9,27.9,14,-12.85,0,0,-77.2,23.3
109,573.1795699,0,-0.7,1.1,0.2,2.69,20.667,0.561995973,42.96,280.06,315.17,298.47,323.02,85.16,1074.29,1096.68,1057.83,1142.99,2.08,59.63,155.21,1049.6,17.89,21.14,0,1852,-0.004,37.3,16,0,0.01,0.001007846,116.2,114.3,0.01,23.5,2.69,-0.04,500,0.179333333,0,39.03,266.8,27.9,27.9,14,-6.81,0,0,-77.2,23.3
110,573.1795699,0,-0.1,1.1,0.2,1.888675446,20.667,2.950820568,43.05,279.33,314.46,297.82,322.38,85.7,1072.59,1096.68,1057.5,1143.2,2.01,59.6,155.21,1050.6,17.89,21.14,0,1852,-0.004,37.2,16,0,-0.01,0.003715428,116.2,114.3,0.01,23.5,2.71,-0.1,500,0.125911696,0,39.03,266.8,27.9,27.9,14,-10.99,30,0,-77.2,23.3
111,573.1795699,0,-0.2,1,0.2,1.898675446,20.667,2.529324023,43.01,280.11,315.3,298.6,323.12,85.35,1073.69,1098.7,1058.31,1143.66,2.07,59.52,155.21,1051.5,17.89,21.14,0,1852,-0.004,37.3,16,0,-0.01,0.003201577,116.2,114.3,0.01,23.5,2.72,-0.07,500,0.126578363,0,39.03,266.8,27.9,27.9,14,1.24,30,0,-77.2,23.3
112,573.1795699,0,0.1,1,0.2,2.69,20.667,0.702494935,42.98,280.33,315.48,298.77,323.31,87.6,1073.17,1099.67,1058.09,1145.69,2.04,59.52,155.22,1048.9,17.89,21.14,0,1852,-0.004,37.3,16.5,0,0.01,0.001259808,116.2,114.3,0,23.5,2.69,-0.05,500,0.179333333,0,39.03,266.8,27.9,27.9,14,15.13,0,0,-77.2,23.3
113,573.1795699,0,0.1,1.1,0.2,2.65,20.667,1.545488103,43.05,279.62,314.8,298.11,322.67,88.53,1071.52,1098.55,1057.74,1146.27,2.06,59.47,155.22,1048,17.92,21.14,0,1852,-0.004,37.3,16.5,0,0,0.002730362,116.2,114.3,0,23.5,2.65,-0.11,500,0.176666667,0,39.06,266.8,27.9,27.9,14,6.06,0,0,-77.2,23.3
114,573.1795699,0,0.4,1,0.2,2.68,20.667,0.702494935,43.08,279.61,314.83,298.11,322.69,87.9,1072.78,1098.36,1059.18,1147.08,2.08,59.54,155.22,1047.1,17.94,21.14,0,1852,-0.004,37.3,16,0,0,0.001255124,116.2,114.3,0,23.5,2.68,-0.05,500,0.178666667,0,39.08,266.8,27.9,27.9,14,0.21,0,0,-77.2,23.3
115,573.1795699,0,0.1,1,0.2,3.511324554,20.667,1.264490523,43.09,279.69,314.91,298.21,322.78,87.95,1071.84,1098.25,1059.42,1147.37,2.07,59.65,155.22,1050.5,17.94,21.09,0,1852,-0.004,37.3,16,0,0,0.002960024,116.2,114.3,0.02,23.5,2.69,-0.09,500,0.234088304,0,39.03,266.8,27.9,27.9,14,0.01,-30,0,-77.2,23.3
116,573.1795699,0,-0.4,1.1,0.2,3.491324554,20.667,1.545488103,43.12,279.75,315.03,298.33,322.87,88.78,1069.44,1098,1058.2,1146.98,2.05,59.6,155.23,1050.6,17.94,21.14,0,1852,-0.004,37.3,16,0,0,0.0035972,116.2,114.3,0.01,23.5,2.67,-0.11,500,0.23275497,0,39.08,266.8,27.9,27.9,14,-13.46,-30,0,-77.2,23.3
117,573.1795699,0,-0.3,0.9,0.1,1.838675446,20.667,0.983492789,43.09,279.88,315.15,298.38,322.97,87.76,1068.81,1098.73,1058.09,1145.85,2.06,59.54,155.23,1047.7,17.94,21.14,0,1852,-0.004,37.3,16,0,0.01,0.001205549,116.2,114.3,-0.02,23.5,2.66,-0.07,500,0.122578363,0,39.08,266.8,27.9,27.9,14,-15.91,30,0,-77.2,23.3
118,573.1795699,0,-0.2,1,0.2,2.68,20.667,1.404989335,43.16,279.94,315.2,298.5,323.1,87.27,1069.48,1099.15,1057.21,1144.48,2.05,59.55,155.24,1049.8,17.94,21.19,0,1852,-0.004,37.3,16,0,0.01,0.002510248,116.2,114.3,-0.01,23.5,2.68,-0.1,500,0.178666667,0,39.13,266.8,27.9,27.9,14,-2.17,0,0,-77.2,23.3
119,573.1795699,0,-0.1,1.1,0.2,3.501324554,20.667,1.404989335,43.14,280.04,315.31,298.58,323.18,87.23,1069.35,1099.13,1056.06,1143.29,2.06,59.52,155.24,1052.5,17.94,21.19,0,1852,-0.004,37.3,16,0,0,0.003279549,116.2,114.3,0.02,23.5,2.68,-0.1,500,0.233421637,0,39.13,266.8,27.9,27.9,14,-0.21,-30,0,-77.2,23.3
120,573.1795699,0,-0.8,1,0.2,2.65,20.667,0.983492789,43.13,280.14,315.44,298.67,323.27,86.05,1069.9,1099.7,1056.81,1142.86,1.97,59.53,155.24,1052.9,17.94,21.19,0,1852,-0.004,37.3,15.5,0,0,0.001737504,116.2,114.3,-0.03,23.5,2.65,-0.07,500,0.176666667,0,39.13,266.8,27.9,27.9,14,-2.05,0,0,-77.2,23.3
121,573.1795699,0,-0.9,1,0.2,1.838675446,20.667,1.123991673,43.2,280.19,315.58,298.78,323.39,86.51,1069.36,1100.35,1057.49,1144,2.01,59.56,155.25,1052.4,17.94,21.19,0,1852,-0.004,37.3,15.5,0,0,0.001377771,116.2,114.3,0.01,23.5,2.66,-0.08,500,0.122578363,0,39.13,266.8,27.9,27.9,14,-0.1,30,0,-77.2,23.3
122,573.1795699,0,-0.2,1,0.2,2.67,20.667,0.983492789,43.21,280.29,315.68,298.88,323.5,87.42,1069.15,1100.31,1057.41,1144.83,2.09,59.64,155.26,1050.5,17.94,21.19,0,1852,-0.004,37.3,15.5,0,0,0.001750617,116.2,114.3,0.01,23.5,2.67,-0.07,500,0.178,0,39.13,266.8,27.9,27.9,14,3.49,0,0,-77.2,23.3
123,573.1795699,0,-0.2,1,0.2,3.531324554,20.667,1.404989335,43.18,280.39,315.76,298.98,323.57,87.26,1070.16,1099.62,1057.36,1144.62,2.06,59.63,155.26,1051.2,17.94,21.19,0,1852,-0.004,37.3,16,0,-0.01,0.003307649,116.2,114.3,0.01,23.5,2.71,-0.1,500,0.235421637,0,39.13,266.8,27.9,27.9,14,0.65,-30,0,-77.2,23.3
124,573.1795699,0,0,1,0.2,2.68,20.667,1.264490523,43.19,280.48,315.89,299.06,323.67,86.61,1069.54,1100.74,1057.47,1144.08,2,59.64,155.26,1054.6,17.94,21.19,0,1852,-0.004,37.3,16,0,0,0.002259223,116.2,114.3,0.01,23.5,2.68,-0.09,500,0.178666667,0,39.13,266.8,27.9,27.9,14,0.02,0,0,-77.2,23.3
125,573.1795699,0,0.4,1.1,0.2,2.68,20.667,1.123991673,43.24,280.55,315.99,299.15,323.79,85.87,1069.4,1102.38,1057.78,1143.65,2,59.63,155.27,1050.6,17.92,21.19,0,1852,-0.004,37.3,16,0,0,0.002008198,116.2,114.3,0.01,23.5,2.68,-0.08,500,0.178666667,0,39.11,266.8,27.9,27.9,14,0,0,0,-77.2,23.3
126,573.1795699,0,0.9,0.9,0.2,1.858675446,20.667,1.826485495,43.26,280.63,316.11,299.26,323.89,85.64,1068.82,1101.56,1057.54,1143.18,2.05,59.48,155.27,1048.3,17.89,21.19,0,1852,-0.004,37.3,15.5,0,0,0.002263229,116.2,114.3,-0.01,23.5,2.68,-0.13,500,0.123911696,0,39.08,266.8,27.9,27.9,14,0,30,0,-77.2,23.3
127,573.1795699,0,0.7,1,0.2,1.918675446,20.667,1.826485495,43.24,280.7,316.19,299.33,323.94,85.46,1067.21,1099.75,1056.83,1142.29,2.14,59.37,155.27,1042.4,17.89,21.19,0,1852,-0.004,37.3,15.5,0,0.01,0.002336289,116.2,114.3,0,23.5,2.74,-0.13,500,0.127911696,0,39.08,266.8,27.9,27.9,14,1.44,30,0,-77.2,23.3
128,573.1795699,0,0.3,1,0.2,2.76,20.667,1.826485495,43.27,280.8,316.3,299.45,324.07,84.61,1066.43,1098.6,1057.91,1142.52,2.2,59.47,155.28,1041.5,17.92,21.19,0,1852,-0.004,37.3,15.5,0,0.01,0.003360733,116.2,114.3,-0.01,23.5,2.76,-0.13,500,0.184,0,39.11,266.8,27.9,27.9,14,15.03,0,0,-77.2,23.3
129,573.1795699,0,0.3,1,0.2,2.75,20.667,3.372316729,43.26,280.92,316.41,299.51,324.18,85.18,1065,1097.43,1058.15,1143.33,2.21,59.43,155.28,1040.9,17.92,21.19,0,1852,-0.004,37.2,16,0,0,0.006182581,116.2,114.3,0,23.5,2.75,-0.13,500,0.183333333,0,39.11,266.8,27.9,27.9,14,12.35,0,0,-77.2,23.3
130,573.1795699,0,0.2,1,0.2,2.74,20.667,2.669822907,43.3,280.97,316.54,299.6,324.27,84.31,1064.85,1096.91,1058.33,1142.64,2.13,59.37,155.28,1040.7,17.92,21.22,0,1852,-0.004,37.3,16,0,0,0.004876877,116.2,114.3,-0.01,23.5,2.74,-0.08,500,0.182666667,0,39.14,266.8,27.9,27.9,14,0.7,0,0,-77.2,23.3
131,573.1795699,0,0.3,1,0.1,1.868675446,20.667,1.685986825,43.27,281.08,316.66,299.73,324.35,85,1064.56,1095.1,1058.06,1143.06,2.21,59.43,155.29,1042.5,17.92,21.19,0,1852,-0.004,37.3,16,0,0.01,0.002100375,116.2,114.3,-0.03,23.5,2.69,-0.12,500,0.124578363,0,39.11,266.8,27.9,27.9,14,2.5,30,0,-77.2,23.3
132,573.1795699,0,-0.6,1,0.2,2.72,20.667,1.826485495,43.35,281.12,316.72,299.77,324.47,86.66,1064.35,1093.19,1057.34,1144,2.11,59.45,155.29,1042.2,17.92,21.19,0,1852,-0.004,37.3,15.5,0,0.01,0.003312027,116.2,114.3,0.01,23.5,2.72,-0.13,500,0.181333333,0,39.11,266.8,27.9,27.9,14,15.3,0,0,-77.2,23.3
