DateTime,AirportDistance,AltAGL,AltMSL Lag Diff,amp1,amp2,AOASimple,CAS,Coordination Index,E1 CHT Divergence,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Divergence,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HDG,HPLfd,IAS,LatAc,LOC-I Index,NAV1,NAV2,NormAc,OAT,Pitch,Roll,RunwayDistance,Stall Index,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpd Calculated,VSpdG
15874,10000,626,98.7,1.1,0.1,1.846214968,85.25,100,10.61,319.25,323.89,317.5,313.28,63.11,1250.64,1290.59,1227.48,1247.27,15.57,72.36,163.74,2461.3,16.54,19.93,83.14,1852,73.1,14.5,85.25,0.02,0.123080998,116.2,114.3,0.12,21.2,7.43,-27.17,500,0.123080998,89,36.47,70.4,28,28,18,644.46,840,649.6
4469,799.8287102,11,8.3,2.3,0,-0.064703149,67.518,100,62.74,312.44,320.99,287.9,350.64,8.69,1262.96,1262.51,1271.2,1266.16,15.24,67.79,143.75,2446.7,24,24,70.93,3704,218.4,26,66.93,0,0.004313543,110.1,109.4,0,32.8,5.98,-5.37,4.116050894,0.004313543,70,48,216.6,28.1,28,18,268.14,720,374
15911,10000,775,-28.8,0.8,0,2.744296769,87.36,100,10.01,331.86,335.54,328.01,325.53,48.58,1232.09,1265.86,1217.28,1232.59,7.78,68.03,165.11,2008.4,15.94,20.69,102.81,1852,314.7,16.5,87.36,-0.02,0.182953118,116.2,114.3,0.03,21.5,2.55,-9.04,500,0.182953118,91,36.63,315.9,28,27.9,16,-6.91,-30,-39.4
576,4372.163025,388,105.4,2.6,0.2,5.148129503,79.79,14.22968256,21.7,372.93,354.99,376.69,363.93,39.45,1277.89,1312.96,1294.34,1317.34,15.18,60.28,183.24,2439.3,15.77,18.4,77.99,3704,205.6,13.5,79.79,-0.05,0.048837499,109.2,110.1,0.02,29.2,9.62,0.7,500,0.343208634,83,34.17,206.9,28.1,28.1,14,617.96,630,629.9
4525,10000,611,87,2.1,0,10.72752192,70.97,83.64971719,49.4,349.53,349.71,330.85,380.25,9.41,1287.45,1285.15,1294.56,1291.53,15.26,64.87,153.13,2458.6,23.92,24,78.12,3704,221.4,26.5,70.97,0.05,0.598236117,110.1,109.4,0.15,30.5,10.01,-2.14,500,0.715168128,75,47.92,216.7,28.1,27.9,18,260.54,-90,338.6
15516,3050.160825,133,41.2,1.3,0.1,2.192115678,75.72,88.11620296,7.59,294.61,298.98,292.56,291.39,61.89,1239.21,1277.84,1215.95,1233.02,15.72,72.84,163.86,2403.1,17.92,20.14,73.15,1852,138,19,75.72,0,0.12877394,116.2,114.3,-0.07,22.2,7.58,-2.25,500,0.146141045,78,38.06,139.2,28,28,16,544.13,720,535.4
1929,4096.000172,321,100,2,0.1,2.471972075,67.63,24.23170611,25.43,319.9,294.47,310.16,302.89,38.67,1265.77,1295.54,1285.04,1304.44,15.33,60.04,177.77,2411,13.64,16.36,69.2,3704,209.1,12,67.09,0,0.039933401,109.2,110.1,-0.02,29.2,7.75,0.09,500,0.164798138,69,30,209.4,28.1,28.1,14,535.62,630,657.5
1274,10000,630,105.6,2.2,0.1,4.409986818,78.08,5.786604631,17.85,340.13,322.28,330.6,328.13,38.25,1269.24,1307.49,1290,1307.04,15.08,59.86,178.94,2442.8,14.01,17.63,78.06,3704,208.9,14.5,78.08,-0.01,0.017012567,109.2,110.1,-0.04,28.2,8.98,1.68,500,0.293999121,81,31.64,211,28.1,28.1,14,462,630,622
972,10000,745,89.2,2.2,0,2.120607439,89,100,12.59,366.56,353.97,358.16,359.39,35.88,1281.07,1310.73,1298.79,1316.95,15.32,61.56,182.77,2488.1,13.37,19.06,88.89,3704,147.2,14,89,-0.01,0.141373829,109.2,110.1,0.03,27.5,7.66,-11.14,500,0.141373829,93,32.43,147.5,28.1,28.1,14,637.6,870,614.2
600,10000,674,102.1,2.5,0.2,5.948625236,74.4,34.28839789,15.72,381.55,365.83,379.22,373.73,42.5,1272.57,1307.5,1298.1,1315.07,15.11,58.92,183.35,2416.3,15.85,18.33,73.32,3704,200.1,13.5,74.4,-0.03,0.135979219,109.2,110.1,-0.07,28.5,9.83,0.75,500,0.396575016,77,34.18,202.7,28.1,28.1,14,640.62,510,669.3
4560,10000,966,99.3,1.9,0,3.233566492,78.06,85.83671987,41.03,362.53,360.71,349.01,390.04,9.37,1287.85,1285.58,1294.95,1289.11,15.11,64.16,162.2,2497.7,24,24,83.18,3704,217.6,25.5,78.06,0,0.185039161,110.1,109.4,-0.07,29.2,9.99,-3.6,500,0.215571099,83,48,214.2,28.1,28,18,710.76,930,811
850,2181.059917,35,-70.4,2.2,0.1,4.3246894,65.852,41.98274517,20.33,319.62,299.29,314.39,317.06,37.04,1211.71,1202.39,1239.43,1211.07,2.65,48.07,185.15,1327.3,14.68,19.27,64.19,3704,208.4,14.5,64.55,-0.04,0.121041555,109.2,110.1,0.14,28.2,-0.32,0.54,8.308591119,0.288312627,66,33.95,209.3,28.1,28.1,14,-435.3,-540,-582.7
1206,1111.284989,5,-45.5,0,-0.1,8.137323423,55.513,22.76451354,22.18,304.72,282.54,300.1,301.88,190.68,1062.62,926.72,1117.4,1062.73,1.15,40.87,182.23,793.4,14.44,19.34,56.55,3704,208.1,14.5,49.78,-0.04,0.123494806,109.2,110.1,-0.02,28.5,7.22,-0.43,6.620581015,0.542488228,51,33.78,210.5,27,27.1,14,-40.2,-90,-129.9
15453,1760.529239,25,-48.4,0.5,0,-0.018039669,62.716,12.8738211,4.06,284.92,288.03,284.35,283.97,42.61,1173.1,1199.05,1156.44,1181.1,2.34,58.38,163.69,1258.3,17.65,21.14,57.63,1852,131.5,19.5,60.07,-0.04,0.000155,116.2,114.3,-0.14,22.2,-0.83,-0.25,13.3249693,0.001202645,62,38.79,132.7,28,28,16,-211.32,-90,-185
9651,410.6400396,35,39.6,0,0,5.72611121,64.865,54.18983613,83.83,300.03,330.41,278.81,362.64,14.75,1262.05,1270.17,1276.8,1272.21,15.34,67.38,180.79,2445.4,16.55,14.39,69.18,3704,238.7,11,63.14,0.01,0.206864685,110.3,110.3,0.11,32.2,7.82,0.69,14.47855915,0.381740747,66,30.94,236.8,28.2,28.1,14,157.26,240,326.8
9273,2262.553441,8,-72.7,0,0,6.531723096,71.53,100,32.86,265.89,270.78,270.77,298.75,493.89,616.72,1010.82,557.78,1051.67,1.46,49.22,182.72,981.2,17.47,15.71,73.15,556,238.1,12,71.53,0.01,0.435448206,110.3,110.3,0.02,31,2.97,-0.9,8.088492868,0.435448206,75,33.18,233,28.1,28,13,-283.63,-450,-59.1
538,508.9059951,24,12.9,2.7,0.3,0.685728293,64.697,1.030721985,31.57,350.5,331.81,363.38,345.74,34.17,1259.83,1286.81,1281.29,1294,15.32,61.62,184.7,2391.7,14.85,20.08,64.75,3704,211.5,13.5,62.9,-0.03,0.000471,109.2,110.1,-0.04,30.2,10.44,0.97,0.24820593,0.04571522,65,34.93,210.9,28.1,28.1,14,270.77,1110,692.9
17784,2550.03696,4,-43.5,-0.6,-0.2,9.216088074,58.789,18.85240227,6.56,259.62,265.07,258.51,263.15,88.3,916.88,978.51,906.76,995.06,1.75,53.57,159.17,764.1,15.15,17.98,58.26,1852,358.6,18.5,54.46,0.01,0.115830267,116.2,114.3,0.11,21.5,5.46,0.53,2.036348344,0.614405872,56,33.13,357,26.9,26.9,17,-156.75,-390,-169.3
1877,1439.855098,13,-76.6,2,0.1,5.446343961,60.735,27.73898418,26.99,302.13,275.14,294.42,294.87,50.16,1199.35,1169.07,1216.81,1166.65,3.59,51,180.69,1470.5,14.03,17.63,61.74,3704,211.6,12,57.24,0.04,0.100717366,109.2,110.1,-0.08,28.8,3.21,-0.02,0.078748898,0.363089597,59,31.66,210.4,28.1,28.1,14,-338.94,-240,-129.9
16665,1923.842586,27,-65.8,0.5,0,3.244005793,65.25,1.361166325,7.14,283.79,288.06,283.49,280.92,45.96,1157.08,1191.95,1145.99,1180.74,2.07,56.81,162.38,977.4,17.13,19.28,63.66,1852,133.2,16.5,63.69,0.01,0.002943754,116.2,114.3,0.1,22,-2.75,2.87,14.32964045,0.216267053,66,36.41,131.6,28,28,17,-280.43,-690,-681.1
1548,1482.708537,30,31.1,2.5,0.1,2.810542712,63.136,100,22.73,304.95,282.22,299.87,297.54,25.56,1234.93,1247.69,1253.08,1260.49,15.41,61.55,180.99,2399.7,12.66,18.78,62.86,3704,207.3,13,60.67,-0.03,0.187369514,109.2,110.1,-0.04,29,10.36,0.69,1.276410662,0.187369514,63,31.44,210.4,28.1,28.1,14,475.75,840,598.4
1886,602.4319652,5,-17.2,-2.3,-0.1,3.600787909,50.459,7.596761764,27.1,301.2,274.1,293.83,293.2,176.98,1057.01,887.72,1064.7,1062.33,1.23,40.92,179.76,763.2,13.69,16.62,49.57,3704,210.6,12.5,42.56,0,0.018236219,109.2,110.1,-0.09,29,4.61,-0.27,3.520526514,0.240052527,44,30.31,209.5,26.8,26.8,14,-32.55,90,-39.4
16324,1453.463122,5,-45,-1.8,-0.4,7.63059879,56.563,32.20455868,3.85,281.86,283.58,280.38,279.73,86.04,963.89,1041.13,955.09,1036.59,1.59,52.98,162.8,749.7,17.2,20.09,54.1,1852,132.3,17.5,51.28,0.01,0.163826711,116.2,114.3,0.1,22,6.13,-0.49,2.115935252,0.508706586,53,37.29,131.5,26.6,26.7,17,-157.59,-150,-129.9
863,880.5869096,2,-26,1.2,-0.1,5.80630572,52.951,70.41164815,20.25,317.82,297.57,313.24,315.16,112.13,1113.26,1037.11,1149.24,1115.43,1.15,40.97,184.47,813.4,14.78,19.39,53.2,3704,211.3,14,46.12,0.01,0.27255437,109.2,110.1,-0.02,28.8,7.73,0.1,9.131212973,0.387087048,47,34.17,211.2,27.1,27.2,14,-159.38,180,-82.7
16672,1268.367237,3,-47.4,-0.3,-0.4,7.769277261,55.989,26.74922948,6.7,282.68,287.1,282.45,280.4,159.19,948.77,1087.85,928.83,1088.02,2,53.28,162.21,777.1,17.05,19.6,54.13,1852,133.2,17.5,50.46,0,0.13854812,116.2,114.3,0.02,22,5.95,-0.12,13.54201158,0.517951817,52,36.65,131.5,27.3,27.3,17,-108.23,-180,-63
15753,1959.253248,29,-46.5,0.5,0.1,4.471490332,64.193,62.66068371,3.4,277.37,278.66,275.26,276.44,46.51,1191.55,1214.96,1168.45,1185.31,2.84,59.8,164.54,1291.6,17.63,20.29,60.2,1852,132.4,18,62.18,0.02,0.186791094,116.2,114.3,0.06,22.2,-1.09,-1.05,9.954571181,0.298099355,64,37.92,132.5,28,28,16,-263.83,-630,-484.3
877,235.043982,7,-4.6,2.7,0.2,3.181750192,55.457,17.5016045,20.08,314.32,294.24,310.49,312.22,49.72,1165.09,1139.59,1189.31,1182.46,15.13,61.69,183.79,2375.6,14.97,19.14,53.11,3704,210.5,13.5,49.7,-0.07,0.037123822,109.2,110.1,0.04,29.2,4.1,0.54,7.107184536,0.212116679,51,34.11,210.5,28.1,28.1,14,-59.52,90,0
1901,826.7579017,15,6.5,2.1,0.1,4.70131712,61.246,7.763332656,26.94,300.63,273.69,293.06,290.96,20.27,1223.03,1227,1239.33,1243.3,15.35,62.2,178.99,2399.2,13.03,16.91,65.1,3704,209.7,12,57.97,0.02,0.024331926,109.2,110.1,0.05,29.2,9.14,1.21,0.580815465,0.313421141,60,29.94,210.5,28.1,28.1,14,133.88,480,263.8
16669,1530.139696,10,-64.1,0.5,0,3.863790651,59.811,100,6.95,283.26,287.6,283.04,280.65,109.09,1021.92,1123.08,1013.99,1114.1,1.74,53.97,162.29,828.9,17.13,19.49,59.27,1852,132.9,17.5,55.92,0.02,0.257586043,116.2,114.3,-0.01,22,3.58,-1.38,10.53251991,0.257586043,58,36.62,131.4,28,28,17,-570.14,-30,-78.7
16067,1751.996687,23,-44.4,0.6,0,4.788126321,60.595,21.74848722,5.09,275.51,277.84,272.75,275.1,38.5,1141.92,1166.85,1128.35,1147.88,15.71,74.01,163.95,2275.2,17.05,20.29,58.14,1852,128.9,16.5,57.04,-0.04,0.069423003,116.2,114.3,0.06,22,7.31,1.67,7.734167155,0.319208421,59,37.34,130.8,28,28,15,-206.2,270,248
883,848.3120263,14,8.1,2.3,0.1,3.385873578,61.694,28.84928463,19.85,315.17,295.32,310.93,311.96,25.41,1228.84,1244.54,1246.77,1254.25,15.21,61.33,183.69,2396.3,14.66,19.22,64.09,3704,205.7,13.5,58.61,-0.04,0.06512002,109.2,110.1,0.09,29.2,9.45,1.92,5.743847079,0.225724905,60,33.88,209.9,28.1,28.1,14,105.84,660,330.7
17780,2844.209448,9,-64.7,0.4,0,5.247872003,61.61,24.56323043,6.63,260.25,265.81,259.18,263.75,46.41,1034.59,1071.14,1028.32,1074.73,1.78,54.66,159.37,851.5,15.15,17.9,65.39,1852,358.2,18,58.49,0,0.08593646,116.2,114.3,0.06,21.5,1.94,2.83,9.238768279,0.349858134,60,33.05,356.1,28,28,17,-589.46,-360,-318.9
16667,1722.059726,13,-71,0.5,0,8.477901499,63.213,100,7.04,282.64,286.96,282.38,279.92,85.61,1083.89,1160.66,1075.05,1136.07,1.98,54.96,162.35,898,17.28,19.33,62.43,1852,135.2,17,60.78,0.03,0.565193433,116.2,114.3,0.09,22,2.29,-3.18,12.44408262,0.565193433,63,36.61,132.3,28,28,17,-669.61,-690,-326.8
3623,2522.855755,35,-81,1.9,0,3.266356225,65.166,48.5617944,27.37,298.93,271.56,290.89,288.23,48.94,1200.36,1168.71,1217.65,1183.75,4.6,52.88,175.12,1589.8,12.29,14.66,71.3,1852,214.2,11,63.57,0.05,0.105746746,109.2,110.1,-0.05,29.2,0.4,-0.31,5.197747004,0.217757082,66,26.95,217.3,28.1,28.1,16,-326.51,-330,-358.3
16329,1076.8764,3,-17.1,-10,0,3.322080987,48.863,43.74919306,3.47,280.4,282.1,278.95,278.63,105.75,857.09,950.67,862.57,962.84,1.9,51.46,162.58,638,16.97,20.04,45.82,1852,132,17.5,40.28,-0.04,0.096892242,116.2,114.3,0,22.2,6.45,0.52,1.301857553,0.221472066,42,37.01,132.1,24.8,24.8,18,-20.06,270,0
16066,1843.62586,19,-55.7,0.6,0,7.070500732,61.316,11.44118777,5.15,275.79,278.11,272.96,275.37,32.53,1148.07,1168.57,1136.04,1153.85,14.31,72.79,163.98,1860,17.02,20.39,57.63,1852,129.9,16,58.07,0.01,0.053929951,116.2,114.3,0.22,22,6.24,1.14,8.396457295,0.471366715,60,37.41,130.7,28.1,28.1,15,-275.59,-90,-165.4
870,320.4691721,1,-5.7,-2.7,-0.7,1.704110482,49.073,3.655067335,20.2,316.02,295.82,311.93,313.72,175.53,1016.86,892.36,1067.89,1043.15,1.2,40.36,184,757.6,14.06,19.06,44.18,3704,210.7,13.5,40.58,-0.05,0.004152426,109.2,110.1,0,29,2.05,1.05,8.455383282,0.113607365,42,33.12,210.5,26.4,26.6,14,51.02,30,-39.4
9646,977.1947948,14,23.2,0,0,6.002882547,64.403,81.70539409,85.42,295.69,327.71,274.18,359.6,15.28,1251.9,1261.35,1267.18,1262.56,15.18,67.85,180.9,2419.6,15.82,15.46,63.51,3704,236.8,11,62.48,0.01,0.326978589,110.3,110.3,0.02,32.2,6.53,2.52,1.509276525,0.40019217,65,31.28,234.5,28.2,28.1,14,354.45,60,192.9
1509,2015.157627,20,-70.1,2.1,0.1,8.769645777,60.938,100,22.81,306.64,283.83,301.96,304.87,47.72,1194.65,1167.19,1214.91,1177.2,6.35,54.83,183.02,1699.6,14.35,17.94,61.79,3704,210.8,14.5,57.53,0.02,0.584643052,109.2,110.1,0.1,28.2,2.63,-1.86,3.873119431,0.584643052,59,32.29,210.7,28.1,28.1,14,-461.42,-660,-338.6
1894,28.2651554,7,-6.1,4.8,0.2,6.082379268,48.716,53.39096166,27.14,299.59,272.45,292.61,291.51,109.9,1092.56,986.38,1096.28,1081.76,15.12,61.73,179.17,2325.7,13.64,16.97,48.48,3704,209.4,12.5,40.07,-0.04,0.216496052,109.2,110.1,-0.05,29.2,4.34,-0.14,0.536796767,0.405491951,41,30.61,210.2,28.1,28.1,14,-206.34,-150,-15.7
1225,625.4000554,27,16,2.3,0.1,1.746637354,63.85,45.49964396,21.89,302.04,280.15,298.05,297.92,24.72,1222.39,1226.77,1240.06,1247.11,15.36,62.8,181.71,2404.1,13.61,18.61,63.95,3704,209.9,14,61.69,-0.02,0.052980918,109.2,110.1,-0.03,29,8.14,1.9,12.29540344,0.11644249,64,32.22,212.1,28.1,28.1,14,441.3,720,444.9
15174,874.7279882,10,8.8,0.6,0.1,5.220069161,60.602,70.18764143,9.04,317.84,308.8,312.22,310.29,52.88,1214.77,1246.69,1193.81,1206.8,15.68,73.45,160.44,2318.3,18.17,21.87,56.23,1852,127.7,16,57.05,-0.06,0.244256228,116.2,114.3,0.15,23.5,13.37,5.65,12.05255362,0.348004611,59,40.04,130.8,28,27.9,15,174.54,870,405.5
9645,1080.511077,11,21.1,0,0,3.514295617,62.982,22.98176017,85.57,294.83,327.19,273.4,358.97,13.84,1250.44,1260.42,1264.28,1260.68,15.21,66.76,180.94,2434.2,15.63,15.66,62.42,3704,234.4,11,60.45,-0.03,0.053843133,110.3,110.3,-0.01,32.5,7.02,5.04,0.351079301,0.234286374,63,31.29,234,28.2,28,14,298.19,390,185
1902,937.9151234,23,15,2.1,0.1,3.035210026,63.675,16.76742661,26.93,301.04,274.11,293.34,291.08,21.81,1228.78,1236.71,1244.23,1250.59,15.38,61.68,178.97,2409.4,13.05,16.73,65.59,3704,209.5,12,61.44,0.05,0.033928441,109.2,110.1,-0.02,29.2,8.91,-0.51,3.443722363,0.202347335,63,29.78,210.8,28.1,28.1,14,306.83,660,468.5
1892,131.3332696,5,-5.8,9.1,0.3,5.35645673,47.904,48.40093737,27.13,300.03,272.9,293.02,292.05,183.33,1007.55,838.53,1014.55,1021.86,7.3,53.91,179.26,1400.5,14.03,16.17,44.88,3704,210.9,12.5,38.91,-0.04,0.172838351,109.2,110.1,-0.02,29.2,3.23,-0.36,2.545964841,0.357097115,40,30.2,211.1,28,28.1,14,-51.58,-180,-27.6
9647,865.0048588,18,25.6,0,0,6.86,63.675,90.7188072,85,296.55,328.24,275.2,360.2,15.1,1254.31,1263.24,1269.41,1263.48,15.13,67.7,180.89,2426.7,15.87,15.05,64.69,3704,238.5,11,61.44,0.01,0.414887345,110.3,110.3,0.06,32.2,6.86,-0.62,0.519135709,0.457333333,64,30.92,235.2,28.2,28.1,14,194.98,0,212.6
9644,1186.027527,10,17.9,0,0,3.276215047,62.03,26.50623096,85.88,294.03,326.77,272.6,358.48,14.63,1247.34,1258.48,1261.97,1259.11,15.31,67.45,180.96,2424,15.63,15.92,61.21,3704,235.4,11,59.09,-0.05,0.057893408,110.3,110.3,0.01,32.5,7.11,1.46,4.881438319,0.218414336,62,31.55,233.9,28.2,28.1,14,188.96,420,216.5
16370,1037.898165,2,1.6,3.7,0.1,6.629431835,60.56,20.48273415,4.53,274.27,278.64,274.33,274.11,63.33,1200.37,1237.59,1174.26,1199.8,15.83,73.74,162.91,2358.3,17.47,18.4,59.87,1852,132.3,17,56.99,-0.02,0.090525927,116.2,114.3,0.1,22.5,7.19,1.78,2.986005531,0.441962122,59,35.87,132.1,28,28,17,-52.06,60,59.1
1224,518.0987398,19,7.1,2.3,0.1,2.893558563,63.122,39.06476605,21.9,301.74,279.84,297.84,297.89,23.86,1216.37,1216.03,1233.9,1239.89,15.48,62.42,181.71,2403.9,13.9,18.43,63.54,3704,211.4,14.5,60.65,0.06,0.075357459,109.2,110.1,0.09,29,8.82,-0.41,6.842560125,0.192903904,62,32.33,211.8,28.1,28.1,14,265.17,660,315
1903,1061.59056,29,25.2,2.1,0.1,0.639232022,64.382,69.23970396,26.94,301.56,274.62,293.73,291.21,23.33,1233.27,1244.79,1247.76,1256.6,15.44,61.59,178.94,2406.2,13.05,16.62,65.82,3704,207.9,12,62.45,-0.05,0.029506824,109.2,110.1,0,29.2,9.64,0.6,5.188285102,0.042615468,64,29.67,211.1,28.1,28.1,14,475.19,1020,500
